# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
36	36.0000000000	36.5000000000	0.0016979839	-0.0021387263
37	37.0000000000	37.5000000000	0.0062835209	-0.0061763998
38	38.0000000000	38.5000000000	0.0015085399	-0.0019001087
39	39.0000000000	39.5000000000	0.0070726119	-0.0069520385
40	40.0000000000	40.5000000000	0.0012953053	-0.0016315252
41	41.0000000000	41.5000000000	0.0077501637	-0.0076180394
42	42.0000000000	42.5000000000	0.0010616430	-0.0013372116
43	43.0000000000	43.5000000000	0.0083054907	-0.0081638992
44	44.0000000000	44.5000000000	0.0008112379	-0.0010218094
45	45.0000000000	45.5000000000	0.0087298352	-0.0085810095
46	46.0000000000	46.5000000000	0.0005480392	-0.0006902926
47	47.0000000000	47.5000000000	0.0090165050	-0.0088627922
48	48.0000000000	48.5000000000	0.0002761975	-0.0003478895
49	49.0000000000	49.5000000000	0.0091609791	-0.0090048033
50	50.0000000000	50.5000000000	0.0000000000	0.0000000000
51	51.0000000000	51.5000000000	0.0091609791	-0.0090048033
52	52.0000000000	52.5000000000	-0.0002761975	0.0003478895
53	53.0000000000	53.5000000000	0.0090165050	-0.0088627922
54	54.0000000000	54.5000000000	-0.0005480392	0.0006902926
55	55.0000000000	55.5000000000	0.0087298352	-0.0085810095
56	56.0000000000	56.5000000000	-0.0008112379	0.0010218094
57	57.0000000000	57.5000000000	0.0083054907	-0.0081638992
58	58.0000000000	58.5000000000	-0.0010616430	0.0013372116
59	59.0000000000	59.5000000000	0.0077501637	-0.0076180394
60	60.0000000000	60.5000000000	-0.0012953053	0.0016315252
61	61.0000000000	61.5000000000	0.0070726119	-0.0069520385
62	62.0000000000	62.5000000000	-0.0015085399	0.0019001087
63	63.0000000000	63.5000000000	0.0062835209	-0.0061763998
64	64.0000000000	64.5000000000	-0.0016979839	0.0021387263
65	65.0000000000	65.5000000000	0.0053953349	-0.0053033555
66	66.0000000000	66.5000000000	-0.0018606497	0.0023436149
67	67.0000000000	67.5000000000	0.0044220613	-0.0043466742
68	68.0000000000	68.5000000000	-0.0019939719	0.0025115433
69	69.0000000000	69.5000000000	0.0033790491	-0.0033214433
70	70.0000000000	70.5000000000	-0.0020958480	0.0026398632
71	71.0000000000	71.5000000000	0.0022827474	-0.0022438312
72	72.0000000000	72.5000000000	-0.0021646713	0.0027265509
73	73.0000000000	73.5000000000	0.0011504453	-0.0011308326
74	74.0000000000	74.5000000000	-0.0021993565	0.0027702392
75	75.0000000000	75.5000000000	0.0000000000	-0.0000000000
76	76.0000000000	76.5000000000	-0.0021993565	0.0027702392
77	77.0000000000	77.5000000000	-0.0011504453	0.0011308326
78	78.0000000000	78.5000000000	-0.0021646713	0.0027265509
79	79.0000000000	79.5000000000	-0.0022827474	0.0022438312
80	80.0000000000	80.5000000000	-0.0020958480	0.0026398632
81	81.0000000000	81.5000000000	-0.0033790491	0.0033214433
82	82.0000000000	82.5000000000	-0.0019939719	0.0025115433
83	83.0000000000	83.5000000000	-0.0044220613	0.0043466742
84	84.0000000000	84.5000000000	-0.0018606497	0.0023436149
85	85.0000000000	85.5000000000	-0.0053953349	0.0053033555
86	86.0000000000	86.5000000000	-0.0016979839	0.0021387263
87	87.0000000000	87.5000000000	-0.0062835209	0.0061763998
88	88.0000000000	88.5000000000	-0.0015085399	0.0019001087
89	89.0000000000	89.5000000000	-0.0070726119	0.0069520385
90	90.0000000000	90.5000000000	-0.0012953053	0.0016315252
91	91.0000000000	91.5000000000	-0.0077501637	0.0076180394
92	92.0000000000	92.5000000000	-0.0010616430	0.0013372116
93	93.0000000000	93.5000000000	-0.0083054907	0.0081638992
94	94.0000000000	94.5000000000	-0.0008112379	0.0010218094
95	95.0000000000	95.5000000000	-0.0087298352	0.0085810095
96	96.0000000000	96.5000000000	-0.0005480392	-0.0181406666
97	97.0000000000	97.5000000000	0.0098144542	0.0244876548
98	98.0000000000	98.5000000000	-0.0159010601	-0.0307380014
99	99.0000000000	99.5000000000	0.0219249118	0.0368670392
100	100.0000000000	100.5000000000	-0.0278622359	-0.0428505797
101	101.0000000000	101.5000000000	0.0336896005	0.0486650084
102	102.0000000000	102.5000000000	-0.0393840076	-0.0542873786
103	103.0000000000	103.5000000000	0.0480640600	0.0596955014
104	104.0000000000	104.5000000000	-0.0502846700	-0.0617269573
105	105.0000000000	105.5000000000	0.0711470852	0.0697845606
106	106.0000000000	106.5000000000	-0.0478404059	-0.0587265003
107	107.0000000000	107.5000000000	0.0931080783	0.0913249828
108	108.0000000000	108.5000000000	-0.0446416700	-0.0547998914
109	109.0000000000	109.5000000000	0.1136007014	0.1114251555
110	110.0000000000	110.5000000000	-0.0407389083	-0.0500090554
111	111.0000000000	111.5000000000	0.1323017736	0.1297680870
112	112.0000000000	112.5000000000	-0.0361936696	-0.0444295468
113	113.0000000000	113.5000000000	0.1489163678	0.1460644982
114	114.0000000000	114.5000000000	-0.0310776352	-0.0381493576
115	115.0000000000	115.5000000000	0.1631824620	0.1600573850
116	116.0000000000	116.5000000000	-0.0254714879	-0.0312675303
117	117.0000000000	117.5000000000	0.1748750712	0.1715260712
118	118.0000000000	118.5000000000	-0.0194636400	-0.0238925954
119	119.0000000000	119.5000000000	0.1838097961	0.1802896889
120	120.0000000000	120.5000000000	-0.0131488389	-0.0161408600
121	121.0000000000	121.5000000000	0.1898457307	0.1862100304
122	122.0000000000	122.5000000000	-0.0066266727	-0.0081345735
123	123.0000000000	123.5000000000	0.1928876847	0.1891937285
124	124.0000000000	124.5000000000	-0.0000000000	0.0000000000
125	125.0000000000	125.5000000000	0.1928876847	0.1891937285
126	126.0000000000	126.5000000000	0.0066266727	0.0081345735
127	127.0000000000	127.5000000000	0.1898457307	0.1862100304
128	128.0000000000	128.5000000000	0.0131488389	0.0161408600
129	129.0000000000	129.5000000000	0.1838097961	0.1802896889
130	130.0000000000	130.5000000000	0.0194636400	0.0238925954
131	131.0000000000	131.5000000000	0.1748750712	0.1715260712
132	132.0000000000	132.5000000000	0.0254714879	0.0312675303
133	133.0000000000	133.5000000000	0.1631824620	0.1600573850
134	134.0000000000	134.5000000000	0.0310776352	0.0381493576
135	135.0000000000	135.5000000000	0.1489163678	0.1460644982
136	136.0000000000	136.5000000000	0.0361936696	0.0444295468
137	137.0000000000	137.5000000000	0.1323017736	0.1297680870
138	138.0000000000	138.5000000000	0.0407389083	0.0500090554
139	139.0000000000	139.5000000000	0.1136007014	0.1114251555
140	140.0000000000	140.5000000000	0.0446416700	0.0547998914
141	141.0000000000	141.5000000000	0.0931080783	0.0913249828
142	142.0000000000	142.5000000000	0.0478404059	0.0587265003
143	143.0000000000	143.5000000000	0.0711470852	0.0697845606
144	144.0000000000	144.5000000000	0.0502846700	0.0617269573
145	145.0000000000	145.5000000000	0.0480640600	0.0471435941
146	146.0000000000	146.5000000000	0.0519359149	0.0637539433
147	147.0000000000	147.5000000000	0.0242230359	0.0237591450
148	148.0000000000	148.5000000000	0.0527680993	0.0647754915
149	149.0000000000	149.5000000000	-0.0000000000	-0.0000000000
150	150.0000000000	150.5000000000	0.0527680993	0.0647754915
151	151.0000000000	151.5000000000	-0.0242230359	-0.0237591450
152	152.0000000000	152.5000000000	0.0519359149	0.0637539433
153	153.0000000000	153.5000000000	-0.0480640600	-0.0471435941
154	154.0000000000	154.5000000000	0.0502846700	0.0617269573
155	155.0000000000	155.5000000000	-0.0711470852	-0.0697845606
156	156.0000000000	156.5000000000	0.0478404059	0.0587265003
157	157.0000000000	157.5000000000	-0.0931080783	-0.0913249828
158	158.0000000000	158.5000000000	0.0446416700	0.0547998914
159	159.0000000000	159.5000000000	-0.1136007014	-0.1114251555
160	160.0000000000	160.5000000000	0.0407389083	0.0500090554
161	161.0000000000	161.5000000000	-0.1323017736	-0.1297680870
162	162.0000000000	162.5000000000	0.0361936696	0.0444295468
163	163.0000000000	163.5000000000	-0.1489163678	-0.1460644982
164	164.0000000000	164.5000000000	0.0310776352	0.0381493576
165	165.0000000000	165.5000000000	-0.1631824620	-0.1600573850
166	166.0000000000	166.5000000000	0.0254714879	0.0312675303
167	167.0000000000	167.5000000000	-0.1748750712	-0.1715260712
168	168.0000000000	168.5000000000	0.0194636400	0.0238925954
169	169.0000000000	169.5000000000	-0.1838097961	-0.1802896889
170	170.0000000000	170.5000000000	0.0131488389	0.0161408600
171	171.0000000000	171.5000000000	-0.1898457307	-0.1862100304
172	172.0000000000	172.5000000000	0.0066266727	0.0081345735
173	173.0000000000	173.5000000000	-0.1928876847	-0.1891937285
174	174.0000000000	174.5000000000	0.0000000000	0.0000000000
175	175.0000000000	175.5000000000	-0.1928876847	-0.1891937285
176	176.0000000000	176.5000000000	-0.0066266727	-0.0081345735
177	177.0000000000	177.5000000000	-0.1898457307	-0.1862100304
178	178.0000000000	178.5000000000	-0.0131488389	-0.0161408600
179	179.0000000000	179.5000000000	-0.1838097961	-0.1802896889
180	180.0000000000	180.5000000000	-0.0194636400	-0.0238925954
181	181.0000000000	181.5000000000	-0.1748750712	-0.1715260712
182	182.0000000000	182.5000000000	-0.0254714879	-0.0312675303
183	183.0000000000	183.5000000000	-0.1631824620	-0.1600573850
184	184.0000000000	184.5000000000	-0.0310776352	-0.0381493576
185	185.0000000000	185.5000000000	-0.1489163678	-0.1460644982
186	186.0000000000	186.5000000000	-0.0361936696	-0.0444295468
187	187.0000000000	187.5000000000	-0.1323017736	-0.1297680870
188	188.0000000000	188.5000000000	-0.0407389083	-0.0500090554
189	189.0000000000	189.5000000000	-0.1136007014	-0.1114251555
190	190.0000000000	190.5000000000	-0.0446416700	-0.0547998914
191	191.0000000000	191.5000000000	-0.0931080783	-0.0913249828
192	192.0000000000	192.5000000000	-0.0478404059	-0.0587265003
193	193.0000000000	193.5000000000	-0.0711470852	-0.0697845606
194	194.0000000000	194.5000000000	-0.0502846700	-0.0617269573
195	195.0000000000	195.5000000000	-0.0480640600	-0.0471435941
196	196.0000000000	196.5000000000	-0.0519359149	-0.0637539433
197	197.0000000000	197.5000000000	-0.0242230359	-0.0237591450
198	198.0000000000	198.5000000000	-0.0527680993	-0.0647754915
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 455.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	-0.0061186385	0.0056567331
2	2.0000000000	2.5000000000	0.0008996632	-0.0009461352
3	3.0000000000	3.5000000000	-0.0060221439	0.0055675231
4	4.0000000000	4.5000000000	0.0017851382	-0.0018773493
5	5.0000000000	5.5000000000	-0.0058306765	0.0053905099
6	6.0000000000	6.5000000000	0.0026424605	-0.0027789565
7	7.0000000000	7.5000000000	-0.0055472559	0.0051284851
8	8.0000000000	8.5000000000	0.0034581096	-0.0036367379
9	9.0000000000	9.5000000000	-0.0051763517	0.0047855810
10	10.0000000000	10.5000000000	0.0042192223	-0.0044371658
11	11.0000000000	11.5000000000	-0.0047238134	0.0043672055
12	12.0000000000	12.5000000000	0.0049137953	-0.0051676169
13	13.0000000000	13.5000000000	-0.0041967777	0.0038799565
14	14.0000000000	14.5000000000	0.0055308748	-0.0058165716
15	15.0000000000	15.5000000000	-0.0036035563	0.0033315183
16	16.0000000000	16.5000000000	0.0060607291	-0.0063737955
17	17.0000000000	17.5000000000	-0.0029535046	0.0027305401
18	18.0000000000	18.5000000000	0.0064950021	-0.0068305008
19	19.0000000000	19.5000000000	-0.0022568745	0.0020864996
20	20.0000000000	20.5000000000	0.0068268451	-0.0071794851
21	21.0000000000	21.5000000000	-0.0015246521	0.0014095538
22	22.0000000000	22.5000000000	0.0070510246	-0.0074152445
23	23.0000000000	23.5000000000	-0.0007683850	0.0007103784
24	24.0000000000	24.5000000000	0.0071640052	-0.0075340612
25	25.0000000000	25.5000000000	0.0000000000	0.0000000000
26	26.0000000000	26.5000000000	0.0071640052	-0.0075340612
27	27.0000000000	27.5000000000	0.0007683850	-0.0007103784
28	28.0000000000	28.5000000000	0.0070510246	-0.0074152445
29	29.0000000000	29.5000000000	0.0015246521	-0.0014095538
30	30.0000000000	30.5000000000	0.0068268451	-0.0071794851
31	31.0000000000	31.5000000000	0.0022568745	-0.0020864996
32	32.0000000000	32.5000000000	0.0064950021	-0.0068305008
33	33.0000000000	33.5000000000	0.0029535046	-0.0027305401
34	34.0000000000	34.5000000000	0.0060607291	-0.0063737955
35	35.0000000000	35.5000000000	0.0036035563	-0.0033315183
36	36.0000000000	36.5000000000	0.0055308748	-0.0058165716
37	37.0000000000	37.5000000000	0.0041967777	-0.0038799565
38	38.0000000000	38.5000000000	0.0049137953	-0.0051676169
39	39.0000000000	39.5000000000	0.0047238134	-0.0043672055
40	40.0000000000	40.5000000000	0.0042192223	-0.0044371658
41	41.0000000000	41.5000000000	0.0051763517	-0.0047855810
42	42.0000000000	42.5000000000	0.0034581096	-0.0036367379
43	43.0000000000	43.5000000000	0.0055472559	-0.0051284851
44	44.0000000000	44.5000000000	0.0026424605	-0.0027789565
45	45.0000000000	45.5000000000	0.0058306765	-0.0053905099
46	46.0000000000	46.5000000000	0.0017851382	-0.0018773493
47	47.0000000000	47.5000000000	0.0060221439	-0.0055675231
48	48.0000000000	48.5000000000	0.0008996632	-0.0009461352
49	49.0000000000	49.5000000000	0.0061186385	-0.0056567331
50	50.0000000000	50.5000000000	0.0000000000	0.0000000000
51	51.0000000000	51.5000000000	0.0061186385	-0.0056567331
52	52.0000000000	52.5000000000	-0.0008996632	0.0009461352
53	53.0000000000	53.5000000000	0.0060221439	-0.0055675231
54	54.0000000000	54.5000000000	-0.0017851382	0.0018773493
55	55.0000000000	55.5000000000	0.0058306765	-0.0053905099
56	56.0000000000	56.5000000000	-0.0026424605	0.0027789565
57	57.0000000000	57.5000000000	0.0055472559	-0.0051284851
58	58.0000000000	58.5000000000	-0.0034581096	0.0036367379
59	59.0000000000	59.5000000000	0.0051763517	-0.0047855810
60	60.0000000000	60.5000000000	-0.0042192223	0.0044371658
61	61.0000000000	61.5000000000	0.0047238134	-0.0043672055
62	62.0000000000	62.5000000000	-0.0049137953	0.0051676169
63	63.0000000000	63.5000000000	0.0041967777	-0.0038799565
64	64.0000000000	64.5000000000	-0.0055308748	0.0058165716
65	65.0000000000	65.5000000000	0.0036035563	-0.0033315183
66	66.0000000000	66.5000000000	-0.0060607291	0.0063737955
67	67.0000000000	67.5000000000	0.0029535046	-0.0027305401
68	68.0000000000	68.5000000000	-0.0064950021	0.0068305008
69	69.0000000000	69.5000000000	0.0022568745	-0.0020864996
70	70.0000000000	70.5000000000	-0.0068268451	0.0071794851
71	71.0000000000	71.5000000000	0.0015246521	-0.0014095538
72	72.0000000000	72.5000000000	-0.0070510246	0.0074152445
73	73.0000000000	73.5000000000	0.0007683850	-0.0007103784
74	74.0000000000	74.5000000000	-0.0071640052	0.0075340612
75	75.0000000000	75.5000000000	-0.0000000000	-0.0000000000
76	76.0000000000	76.5000000000	-0.0071640052	0.0075340612
77	77.0000000000	77.5000000000	-0.0007683850	0.0007103784
78	78.0000000000	78.5000000000	-0.0070510246	0.0074152445
79	79.0000000000	79.5000000000	-0.0015246521	0.0014095538
80	80.0000000000	80.5000000000	-0.0068268451	0.0071794851
81	81.0000000000	81.5000000000	-0.0022568745	0.0020864996
82	82.0000000000	82.5000000000	-0.0064950021	0.0068305008
83	83.0000000000	83.5000000000	-0.0029535046	0.0027305401
84	84.0000000000	84.5000000000	-0.0060607291	0.0063737955
85	85.0000000000	85.5000000000	-0.0036035563	0.0033315183
86	86.0000000000	86.5000000000	-0.0055308748	-0.0130143876
87	87.0000000000	87.5000000000	0.0146341815	0.0195048191
88	88.0000000000	88.5000000000	-0.0205386579	-0.0259182741
89	89.0000000000	89.5000000000	0.0263620776	0.0322294414
90	90.0000000000	90.5000000000	-0.0320814582	-0.0384134139
91	91.0000000000	91.5000000000	0.0376742280	0.0444457861
92	92.0000000000	92.5000000000	-0.0431183147	-0.0503027512
93	93.0000000000	93.5000000000	0.0483922332	0.0559611942
94	94.0000000000	94.5000000000	-0.0534751697	-0.0613987841
95	95.0000000000	95.5000000000	0.0583470641	0.0665940609
96	96.0000000000	96.5000000000	-0.0629886893	-0.0715265214
97	97.0000000000	97.5000000000	0.0673817269	0.0761766995
98	98.0000000000	98.5000000000	-0.0715088396	-0.0805262428
99	99.0000000000	99.5000000000	0.0753537396	0.0845579859
100	100.0000000000	100.5000000000	-0.0789012528	-0.0882560173
101	101.0000000000	101.5000000000	0.0821373788	0.0916057425
102	102.0000000000	102.5000000000	-0.0850493461	-0.0945939416
103	103.0000000000	103.5000000000	0.0876256625	0.0972088217
104	104.0000000000	104.5000000000	-0.0898561604	-0.0994400630
105	105.0000000000	105.5000000000	0.0917320371	0.1012788598
106	106.0000000000	106.5000000000	-0.0932458894	-0.1027179552
107	107.0000000000	107.5000000000	0.0943917428	0.1037516697
108	108.0000000000	108.5000000000	-0.0951650750	-0.1043759238
109	109.0000000000	109.5000000000	0.0955628342	0.1045882539
110	110.0000000000	110.5000000000	-0.0955834506	-0.1043878218
111	111.0000000000	111.5000000000	0.0952268427	0.1037754188
112	112.0000000000	112.5000000000	-0.0944944180	-0.1027534615
113	113.0000000000	113.5000000000	0.0965301429	0.1013259833
114	114.0000000000	114.5000000000	-0.0919151520	-0.0963575418
115	115.0000000000	115.5000000000	0.1057776697	0.0972785766
116	116.0000000000	116.5000000000	-0.0753344219	-0.0789754415
117	117.0000000000	117.5000000000	0.1133570194	0.1042489358
118	118.0000000000	118.5000000000	-0.0575656229	-0.0603478513
119	119.0000000000	119.5000000000	0.1191486613	0.1095752270
120	120.0000000000	120.5000000000	-0.0388889797	-0.0407685394
121	121.0000000000	121.5000000000	0.1230612576	0.1131734515
122	122.0000000000	122.5000000000	-0.0195990341	-0.0205462833
123	123.0000000000	123.5000000000	0.1250331043	0.1149868630
124	124.0000000000	124.5000000000	0.0000000000	-0.0000000000
125	125.0000000000	125.5000000000	0.1250331043	0.1149868630
126	126.0000000000	126.5000000000	0.0195990341	0.0205462833
127	127.0000000000	127.5000000000	0.1230612576	0.1131734515
128	128.0000000000	128.5000000000	0.0388889797	0.0407685394
129	129.0000000000	129.5000000000	0.1191486613	0.1095752270
130	130.0000000000	130.5000000000	0.0575656229	0.0603478513
131	131.0000000000	131.5000000000	0.1133570194	0.1042489358
132	132.0000000000	132.5000000000	0.0753344219	0.0789754415
133	133.0000000000	133.5000000000	0.1057776697	0.0972785766
134	134.0000000000	134.5000000000	0.0919151520	0.0963575418
135	135.0000000000	135.5000000000	0.0965301429	0.0887740761
136	136.0000000000	136.5000000000	0.1070463252	0.1122200262
137	137.0000000000	137.5000000000	0.0857602780	0.0788695553
138	138.0000000000	138.5000000000	0.1204893140	0.1263127336
139	139.0000000000	139.5000000000	0.0736379224	0.0677212146
140	140.0000000000	140.5000000000	0.1320321142	0.1384134139
141	141.0000000000	141.5000000000	0.0603542527	0.0555048699
142	142.0000000000	142.5000000000	0.1414926892	0.1483312319
143	143.0000000000	143.5000000000	0.0461187604	0.0424131802
144	144.0000000000	144.5000000000	0.1487218400	0.1559097777
145	145.0000000000	145.5000000000	0.0311559478	0.0286526094
146	146.0000000000	146.5000000000	0.1536055584	0.1610295333
147	147.0000000000	147.5000000000	0.0157017872	0.0144401697
148	148.0000000000	148.5000000000	0.1560668255	0.1636097569
149	149.0000000000	149.5000000000	0.0000000000	0.0000000000
150	150.0000000000	150.5000000000	0.1560668255	0.1636097569
151	151.0000000000	151.5000000000	-0.0157017872	-0.0144401697
152	152.0000000000	152.5000000000	0.1536055584	0.1610295333
153	153.0000000000	153.5000000000	-0.0311559478	-0.0286526094
154	154.0000000000	154.5000000000	0.1487218400	0.1559097777
155	155.0000000000	155.5000000000	-0.0461187604	-0.0424131802
156	156.0000000000	156.5000000000	0.1414926892	0.1483312319
157	157.0000000000	157.5000000000	-0.0603542527	-0.0555048699
158	158.0000000000	158.5000000000	0.1320321142	0.1384134139
159	159.0000000000	159.5000000000	-0.0736379224	-0.0677212146
160	160.0000000000	160.5000000000	0.1204893140	0.1263127336
161	161.0000000000	161.5000000000	-0.0857602780	-0.0788695553
162	162.0000000000	162.5000000000	0.1070463252	0.1122200262
163	163.0000000000	163.5000000000	-0.0965301429	-0.0887740761
164	164.0000000000	164.5000000000	0.0919151520	0.0963575418
165	165.0000000000	165.5000000000	-0.1057776697	-0.0972785766
166	166.0000000000	166.5000000000	0.0753344219	0.0789754415
167	167.0000000000	167.5000000000	-0.1133570194	-0.1042489358
168	168.0000000000	168.5000000000	0.0575656229	0.0603478513
169	169.0000000000	169.5000000000	-0.1191486613	-0.1095752270
170	170.0000000000	170.5000000000	0.0388889797	0.0407685394
171	171.0000000000	171.5000000000	-0.1230612576	-0.1131734515
172	172.0000000000	172.5000000000	0.0195990341	0.0205462833
173	173.0000000000	173.5000000000	-0.1250331043	-0.1149868630
174	174.0000000000	174.5000000000	0.0000000000	-0.0000000000
175	175.0000000000	175.5000000000	-0.1250331043	-0.1149868630
176	176.0000000000	176.5000000000	-0.0195990341	-0.0205462833
177	177.0000000000	177.5000000000	-0.1230612576	-0.1131734515
178	178.0000000000	178.5000000000	-0.0388889797	-0.0407685394
179	179.0000000000	179.5000000000	-0.1191486613	-0.1095752270
180	180.0000000000	180.5000000000	-0.0575656229	-0.0603478513
181	181.0000000000	181.5000000000	-0.1133570194	-0.1042489358
182	182.0000000000	182.5000000000	-0.0753344219	-0.0789754415
183	183.0000000000	183.5000000000	-0.1057776697	-0.0972785766
184	184.0000000000	184.5000000000	-0.0919151520	-0.0963575418
185	185.0000000000	185.5000000000	-0.0965301429	-0.0887740761
186	186.0000000000	186.5000000000	-0.1070463252	-0.1122200262
187	187.0000000000	187.5000000000	-0.0857602780	-0.0788695553
188	188.0000000000	188.5000000000	-0.1204893140	-0.1263127336
189	189.0000000000	189.5000000000	-0.0736379224	-0.0677212146
190	190.0000000000	190.5000000000	-0.1320321142	-0.1384134139
191	191.0000000000	191.5000000000	-0.0603542527	-0.0555048699
192	192.0000000000	192.5000000000	-0.1414926892	-0.1483312319
193	193.0000000000	193.5000000000	-0.0461187604	-0.0424131802
194	194.0000000000	194.5000000000	-0.1487218400	-0.1559097777
195	195.0000000000	195.5000000000	-0.0311559478	-0.0286526094
196	196.0000000000	196.5000000000	-0.1536055584	-0.1610295333
197	197.0000000000	197.5000000000	-0.0157017872	-0.0144401697
198	198.0000000000	198.5000000000	-0.1560668255	-0.1636097569
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 460.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	-0.0007391859	0.0001479832
2	2.0000000000	2.5000000000	0.0011794882	-0.0011829894
3	3.0000000000	3.5000000000	-0.0007275285	0.0001456494
4	4.0000000000	4.5000000000	0.0023403752	-0.0023473224
5	5.0000000000	5.5000000000	-0.0007043975	0.0001410186
6	6.0000000000	6.5000000000	0.0034643530	-0.0034746368
7	7.0000000000	7.5000000000	-0.0006701578	0.0001341639
8	8.0000000000	8.5000000000	0.0045336959	-0.0045471540
9	9.0000000000	9.5000000000	-0.0006253493	0.0001251934
10	10.0000000000	10.5000000000	0.0055315398	-0.0055479599
11	11.0000000000	11.5000000000	-0.0005706786	0.0001142485
12	12.0000000000	12.5000000000	0.0064421479	-0.0064612711
13	13.0000000000	13.5000000000	-0.0005070080	0.0001015018
14	14.0000000000	14.5000000000	0.0072511595	-0.0072726842
15	15.0000000000	15.5000000000	-0.0004353416	0.0000871543
16	16.0000000000	16.5000000000	0.0079458161	-0.0079694028
17	17.0000000000	17.5000000000	-0.0003568096	0.0000714324
18	18.0000000000	18.5000000000	0.0085151623	-0.0085404391
19	19.0000000000	19.5000000000	-0.0002726505	0.0000545840
20	20.0000000000	20.5000000000	0.0089502194	-0.0089767876
21	21.0000000000	21.5000000000	-0.0001841915	0.0000368747
22	22.0000000000	22.5000000000	0.0092441261	-0.0092715668
23	23.0000000000	23.5000000000	-0.0000928277	0.0000185839
24	24.0000000000	24.5000000000	0.0093922474	-0.0094201279
25	25.0000000000	25.5000000000	0.0000000000	0.0000000000
26	26.0000000000	26.5000000000	0.0093922474	-0.0094201279
27	27.0000000000	27.5000000000	0.0000928277	-0.0000185839
28	28.0000000000	28.5000000000	0.0092441261	-0.0092715668
29	29.0000000000	29.5000000000	0.0001841915	-0.0000368747
30	30.0000000000	30.5000000000	0.0089502194	-0.0089767876
31	31.0000000000	31.5000000000	0.0002726505	-0.0000545840
32	32.0000000000	32.5000000000	0.0085151623	-0.0085404391
33	33.0000000000	33.5000000000	0.0003568096	-0.0000714324
34	34.0000000000	34.5000000000	0.0079458161	-0.0079694028
35	35.0000000000	35.5000000000	0.0004353416	-0.0000871543
36	36.0000000000	36.5000000000	0.0072511595	-0.0072726842
37	37.0000000000	37.5000000000	0.0005070080	-0.0001015018
38	38.0000000000	38.5000000000	0.0064421479	-0.0064612711
39	39.0000000000	39.5000000000	0.0005706786	-0.0001142485
40	40.0000000000	40.5000000000	0.0055315398	-0.0055479599
41	41.0000000000	41.5000000000	0.0006253493	-0.0001251934
42	42.0000000000	42.5000000000	0.0045336959	-0.0045471540
43	43.0000000000	43.5000000000	0.0006701578	-0.0001341639
44	44.0000000000	44.5000000000	0.0034643530	-0.0034746368
45	45.0000000000	45.5000000000	0.0007043975	-0.0001410186
46	46.0000000000	46.5000000000	0.0023403752	-0.0023473224
47	47.0000000000	47.5000000000	0.0007275285	-0.0001456494
48	48.0000000000	48.5000000000	0.0011794882	-0.0011829894
49	49.0000000000	49.5000000000	0.0007391859	-0.0001479832
50	50.0000000000	50.5000000000	0.0000000000	-0.0000000000
51	51.0000000000	51.5000000000	0.0007391859	-0.0001479832
52	52.0000000000	52.5000000000	-0.0011794882	0.0011829894
53	53.0000000000	53.5000000000	0.0007275285	-0.0001456494
54	54.0000000000	54.5000000000	-0.0023403752	0.0023473224
55	55.0000000000	55.5000000000	0.0007043975	-0.0001410186
56	56.0000000000	56.5000000000	-0.0034643530	0.0034746368
57	57.0000000000	57.5000000000	0.0006701578	-0.0001341639
58	58.0000000000	58.5000000000	-0.0045336959	0.0045471540
59	59.0000000000	59.5000000000	0.0006253493	-0.0001251934
60	60.0000000000	60.5000000000	-0.0055315398	0.0055479599
61	61.0000000000	61.5000000000	0.0005706786	-0.0001142485
62	62.0000000000	62.5000000000	-0.0064421479	0.0064612711
63	63.0000000000	63.5000000000	0.0005070080	-0.0001015018
64	64.0000000000	64.5000000000	-0.0072511595	0.0072726842
65	65.0000000000	65.5000000000	0.0004353416	-0.0000871543
66	66.0000000000	66.5000000000	-0.0079458161	0.0079694028
67	67.0000000000	67.5000000000	0.0003568096	-0.0000714324
68	68.0000000000	68.5000000000	-0.0085151623	0.0085404391
69	69.0000000000	69.5000000000	0.0002726505	-0.0000545840
70	70.0000000000	70.5000000000	-0.0089502194	0.0089767876
71	71.0000000000	71.5000000000	0.0001841915	-0.0000368747
72	72.0000000000	72.5000000000	-0.0092441261	0.0092715668
73	73.0000000000	73.5000000000	0.0000928277	-0.0000185839
74	74.0000000000	74.5000000000	-0.0093922474	0.0094201279
75	75.0000000000	75.5000000000	0.0000000000	-0.0000000000
76	76.0000000000	76.5000000000	-0.0093922474	-0.0094108313
77	77.0000000000	77.5000000000	0.0187381315	0.0156434465
78	78.0000000000	78.5000000000	-0.0248689887	-0.0218143241
79	79.0000000000	79.5000000000	0.0309016994	0.0278991106
80	80.0000000000	80.5000000000	-0.0368124553	-0.0338737920
81	81.0000000000	81.5000000000	0.0425779292	0.0397147891
82	82.0000000000	82.5000000000	-0.0481753674	-0.0453990500
83	83.0000000000	83.5000000000	0.0535826795	0.0509041416
